Time,REF_temp,RTD2,RTD3,RTD4,RTD5,RTD6,RTD7,RTD8
34559.16089820862,69.936,71.9116,71.8838,72.0151,71.9345,71.9016,71.9557,71.9653
34564.15105080605,69.937,71.9143,71.8859,72.0189,71.9369,71.9052,71.9582,71.9685
34571.410269498825,69.94,71.9154,71.8865,72.0167,71.9369,71.9052,71.9581,71.9696
34576.36442065239,69.941,71.915,71.8843,72.018,71.9364,71.905,71.9568,71.9682
34581.31257367134,69.941,71.9151,71.8836,72.0161,71.9346,71.9047,71.955,71.9693
34586.265723228455,69.942,71.9108,71.8812,72.013,71.9332,71.9008,71.9517,71.9651
34591.21587252617,69.941,71.9095,71.8782,72.0106,71.9305,71.8992,71.9501,71.9635
34596.171022892006,69.941,71.909,71.8751,72.009,71.9286,71.8962,71.9467,71.9597
34601.154173135765,69.939,71.9057,71.8742,72.0053,71.9263,71.894,71.9433,71.9587
34606.14432430267,69.937,71.9031,71.8719,72.0037,71.9236,71.892,71.9451,71.9576
34613.41554808617,69.934,71.9004,71.8713,72.0031,71.9215,71.8912,71.9425,71.9547
34618.37869930267,69.933,71.901,71.8684,71.9988,71.9196,71.8879,71.9387,71.9519
34623.33485031128,69.931,71.8991,71.8684,71.9997,71.9196,71.8874,71.9393,71.9528
34628.28500056267,69.93,71.899,71.8686,72.0002,71.9185,71.8879,71.9398,71.9514
34633.2471511364,69.928,71.8985,71.8695,72.0001,71.9193,71.8892,71.9411,71.9539
34638.216304302216,69.928,71.901,71.8705,72.0033,71.9214,71.8908,71.9425,71.9527
34643.18545413017,69.928,71.902,71.8735,72.0044,71.9228,71.8916,71.944,71.956
34648.166607141495,69.928,71.9015,71.8737,72.0037,71.9223,71.8925,71.9448,71.9547
34653.12775874138,69.93,71.9052,71.8763,72.0087,71.927,71.8952,71.9493,71.9587
34658.079908132546,69.932,71.9079,71.8809,72.0113,71.9287,71.8983,71.9499,71.9618
34663.01105761528,69.933,71.9102,71.8824,72.0153,71.9327,71.8991,71.9552,71.9632
34667.97920870781,69.935,71.911,71.8846,72.0161,71.9346,71.9047,71.955,71.9655
34672.92635846138,69.937,71.9153,71.8851,72.0162,71.9356,71.9036,71.9574,71.9683
34677.878509283066,69.939,71.9153,71.8864,72.0193,71.9364,71.9052,71.9576,71.9699
34682.8276591301,69.941,71.9162,71.8884,72.0207,71.9362,71.9053,71.9595,71.9701
34687.80080986023,69.943,71.9169,71.8868,72.0186,71.9364,71.9056,71.9582,71.9709
34692.7479596138,69.944,71.9158,71.8854,72.0177,71.9378,71.9053,71.9577,71.9691
34697.722110509865,69.944,71.9154,71.8833,72.0164,71.935,71.9047,71.9552,71.9664
34702.668262958534,69.944,71.9116,71.8766,72.0079,71.9265,71.8964,71.9449,71.9586
34707.62341332436,69.943,71.9073,71.8756,72.0068,71.9278,71.898,71.9469,71.9592
34712.58956384659,69.942,71.906,71.8707,72.0042,71.9252,71.8943,71.9441,71.9586
34717.57271504402,69.94,71.9039,71.8718,72.0029,71.9231,71.8924,71.9408,71.9559
34722.51986527444,69.937,71.902,71.8705,72.0021,71.9223,71.8898,71.9409,71.9555
34727.470514297485,69.936,71.9001,71.8678,71.9988,71.919,71.8879,71.9398,71.9527
34732.42166733742,69.933,71.899,71.8671,71.9989,71.9185,71.8884,71.9393,71.9512
34737.3738181591,69.932,71.8974,71.8662,71.9991,71.9183,71.8874,71.9382,71.9511
34742.3339676857,69.931,71.8972,71.8687,72.0017,71.9202,71.8879,71.939,71.9512
34747.301121234894,69.93,71.899,71.8692,72.0005,71.9191,71.8882,71.9408,71.9519
34752.271271944046,69.929,71.9017,71.87,72.0029,71.9207,71.8898,71.94,71.9539
34757.242421627045,69.929,71.9004,71.8708,72.0028,71.9207,71.8898,71.9411,71.9543
34762.200572490685,69.929,71.9015,71.8735,72.0053,71.9222,71.8919,71.943,71.9538
34767.17072439194,69.929,71.903,71.8756,72.0061,71.923,71.8916,71.9457,71.9563
34772.142874240875,69.93,71.9054,71.8783,72.0101,71.9284,71.896,71.9494,71.9608
34777.11502695084,69.932,71.9079,71.8822,72.0122,71.93,71.8983,71.9513,71.9623
34782.083177089684,69.933,71.9095,71.8808,72.0122,71.9326,71.8988,71.952,71.9623
34787.056332111366,69.934,71.9114,71.8852,72.0159,71.9354,71.9021,71.9558,71.965
34792.008786678314,69.936,71.9137,71.8865,72.0204,71.9374,71.905,71.9569,71.9663
34797.00228595734,69.938,71.915,71.8868,72.0188,71.9367,71.9058,71.9587,71.9685
34801.98478412628,69.94,71.9172,71.8872,72.0197,71.9383,71.9064,71.9581,71.9698
34806.935279130936,69.941,71.9159,71.8873,72.0186,71.938,71.9056,71.9571,71.9698
34811.885774374015,69.943,71.9154,71.8844,72.0161,71.9348,71.905,71.9557,71.9687
34816.83701586723,69.943,71.9127,71.8822,72.0124,71.9318,71.9016,71.951,71.9643
34821.81618833542,69.943,71.9084,71.8779,72.0098,71.9287,71.8988,71.9485,71.9624
34826.817414045334,69.942,71.907,71.8759,72.0089,71.9265,71.8972,71.9461,71.9595
34831.80156517029,69.94,71.9049,71.8718,72.0057,71.9249,71.894,71.9438,71.9586
34836.74679017067,69.938,71.9039,71.8715,72.0034,71.9231,71.8928,71.9417,71.9552
34841.71594190597,69.936,71.9014,71.8702,72.0007,71.9207,71.8904,71.9403,71.9555
34846.66416668892,69.934,71.8999,71.8694,72.002,71.9204,71.8896,71.94,71.9525
34851.61531662942,69.933,71.8978,71.8678,71.9999,71.9196,71.8888,71.939,71.952
34856.554508686066,69.932,71.8977,71.8678,72.002,71.919,71.8887,71.9397,71.9527
34861.55869555473,69.93,71.8996,71.8694,71.9996,71.9196,71.8869,71.9406,71.9515
34866.539844989784,69.928,71.9001,71.8705,72.0023,71.9218,71.8896,71.9425,71.953
34871.4980700016,69.928,71.8999,71.871,72.0026,71.9217,71.8892,71.9413,71.9539
34876.46622085571,69.928,71.9025,71.8748,72.0061,71.9238,71.8909,71.9438,71.9557
34881.399445295334,69.929,71.9033,71.8766,72.0095,71.9273,71.896,71.9478,71.9584
34886.373596191406,69.93,71.9068,71.8791,72.0111,71.9298,71.8967,71.9513,71.9634
34891.31882119179,69.931,71.91,71.8825,72.0148,71.9313,71.8994,71.9542,71.9623
34896.2739777565,69.933,71.9105,71.8838,72.0153,71.9335,71.9016,71.9544,71.9664
34901.2251431942,69.936,71.9134,71.8849,72.0169,71.9362,71.9036,71.9574,71.9695
34906.22235584259,69.938,71.9151,71.8875,72.0199,71.9382,71.905,71.9598,71.9693
34911.167506694794,69.94,71.9164,71.886,72.0181,71.9358,71.9053,71.9568,71.968
34916.12072968483,69.941,71.9146,71.8859,72.0185,71.9372,71.9047,71.9557,71.9685
34921.053878068924,69.942,71.9146,71.8832,72.0153,71.9354,71.9028,71.9539,71.9656
34926.001101017006,69.942,71.9143,71.8812,72.0145,71.9337,71.9028,71.9515,71.9658
34930.975251674645,69.942,71.9092,71.8799,72.0113,71.9324,71.8991,71.9501,71.9651
34935.9504032135,69.941,71.9094,71.8763,72.0089,71.9289,71.8981,71.9459,71.961
34940.9235560894,69.94,71.905,71.8735,72.0063,71.9234,71.8935,71.9451,71.9586
34945.87370467186,69.938,71.9026,71.8718,72.0045,71.9241,71.8924,71.9429,71.957
34950.83785676956,69.937,71.9028,71.8716,72.0034,71.9233,71.892,71.9425,71.956
34955.81000804901,69.935,71.9009,71.8697,72.002,71.9202,71.8904,71.9401,71.9544
34960.776159763336,69.934,71.8991,71.8675,72.0013,71.9209,71.8887,71.9392,71.9541
34965.73331141472,69.933,71.9004,71.8692,72.0029,71.9209,71.8904,71.9401,71.9528
34970.68246340752,69.931,71.8998,71.8684,72.0015,71.9209,71.889,71.9389,71.9538
34975.66261434555,69.93,71.8982,71.8689,72.002,71.9204,71.8903,71.9398,71.9523
34980.61876821518,69.929,71.899,71.8705,72.0036,71.9226,71.89,71.944,71.9531
34985.56691765785,69.929,71.9004,71.8732,72.0063,71.9238,71.8912,71.9461,71.9562
34990.516068935394,69.929,71.9022,71.8755,72.006,71.9258,71.892,71.9465,71.9562
34995.46321845054,69.93,71.9065,71.8787,72.0106,71.9287,71.8962,71.9485,71.9597
35000.4193675518,69.931,71.9073,71.8783,72.0122,71.9306,71.8968,71.9509,71.9618
35005.387517929084,69.932,71.911,71.8819,72.0141,71.9324,71.9002,71.9541,71.9635
35010.363668203354,69.933,71.911,71.8836,72.0161,71.9348,71.9015,71.956,71.9655
35015.37281990051,69.935,71.9142,71.8859,72.0154,71.9358,71.9032,71.9549,71.9667
35022.640042066574,69.938,71.9153,71.8865,72.0177,71.9362,71.9055,71.9585,71.969
35027.588191747665,69.939,71.9161,71.8864,72.0199,71.9367,71.905,71.9565,71.9691
35032.53484153748,69.941,71.9156,71.8849,72.0173,71.9358,71.9029,71.9552,71.968
35037.4849922657,69.942,71.9137,71.8814,72.0145,71.9332,71.9021,71.9541,71.9682
35042.456142902374,69.942,71.9105,71.8791,72.0133,71.9302,71.9012,71.9501,71.9629
35047.41929411888,69.941,71.9076,71.8766,72.0087,71.9289,71.8983,71.9467,71.9613
35052.40244579315,69.939,71.9044,71.8726,72.0057,71.9234,71.8927,71.9435,71.9573
35057.36859583855,69.937,71.9015,71.8697,72.0039,71.9222,71.8917,71.9401,71.9567
35062.320746183395,69.936,71.9004,71.8702,72.0021,71.921,71.8898,71.9419,71.9543
35067.26889562607,69.934,71.8996,71.8694,72.0015,71.9198,71.8887,71.9387,71.9533
35072.23004460335,69.933,71.8969,71.867,71.9999,71.9196,71.8885,71.9398,71.952
35077.18619513512,69.931,71.8985,71.866,72.0005,71.9186,71.8866,71.9382,71.9514
35082.13484501839,69.93,71.8977,71.8651,71.9986,71.9188,71.8877,71.9385,71.9499
35087.118995904915,69.928,71.8964,71.8671,72.0001,71.9196,71.8872,71.9405,71.9511
35092.128149032585,69.92699999999999,71.8978,71.8691,72.002,71.9209,71.8884,71.9419,71.9517
35097.098299264915,69.92699999999999,71.8994,71.8727,72.0044,71.9234,71.8895,71.943,71.9546
35102.048449993126,69.92699999999999,71.9002,71.8721,72.0061,71.9241,71.8914,71.9446,71.956
35106.99259877205,69.928,71.9036,71.8747,72.0085,71.9265,71.8952,71.9475,71.9568
35111.94175004959,69.929,71.905,71.8771,72.0087,71.9268,71.8949,71.9483,71.9595
35116.88211941719,69.931,71.9084,71.8808,72.0127,71.9314,71.8983,71.9526,71.9619
35121.84860944748,69.933,71.9108,71.883,72.0151,71.933,71.9021,71.955,71.9656
35126.83210802078,69.935,71.9143,71.8852,72.0173,71.9364,71.9045,71.9576,71.9672
35134.09883451462,69.938,71.9166,71.8868,72.0196,71.9367,71.9055,71.9592,71.9691
35139.06533122063,69.94,71.9175,71.8889,72.0196,71.9382,71.908,71.959,71.9707
35144.014826059334,69.942,71.9161,71.8868,72.0183,71.9364,71.9055,71.9577,71.9687
35148.99722146989,69.944,71.9137,71.8846,72.0156,71.9353,71.904,71.9549,71.9669
35153.962373256676,69.944,71.9129,71.8827,72.0141,71.9326,71.9016,71.9539,71.9671
35158.940526008606,69.944,71.9118,71.879,72.0121,71.9302,71.9004,71.9504,71.9647
35163.90368270873,69.943,71.9074,71.8745,72.0081,71.9265,71.8964,71.9472,71.9599
35168.85984110832,69.94,71.903,71.8726,72.0049,71.9254,71.8938,71.9454,71.9562
35176.141080617905,69.938,71.9036,71.87,72.0017,71.9218,71.8916,71.9403,71.9559
35181.10424375533,69.935,71.8982,71.8663,71.9986,71.9175,71.8864,71.9382,71.9512
35186.047392606735,69.933,71.8985,71.8655,71.9962,71.9166,71.8867,71.9371,71.9501
35191.011543273926,69.931,71.8985,71.8665,71.9989,71.918,71.8861,71.9389,71.9514
35195.958694934845,69.929,71.8991,71.8673,72.001,71.9188,71.8887,71.9387,71.9512
35200.93884730339,69.929,71.8975,71.8667,71.9981,71.9191,71.8872,71.9398,71.953
35205.9050014019,69.928,71.9009,71.8708,72.0031,71.9214,71.8884,71.9414,71.953
35210.892154455185,69.928,71.9001,71.8689,72.0021,71.922,71.8885,71.9414,71.9549
35215.87630701065,69.929,71.9036,71.8715,72.0039,71.9247,71.8924,71.9443,71.956
35220.841462612145,69.93,71.9038,71.8755,72.0076,71.9265,71.8954,71.9465,71.9576
35225.82161450386,69.931,71.9087,71.8783,72.0108,71.93,71.8968,71.9521,71.9619
35230.76976442337,69.932,71.91,71.8803,72.0117,71.9314,71.8989,71.9525,71.9616
35235.74591588973,69.933,71.9113,71.8819,72.0153,71.9335,71.9018,71.9566,71.9666
35240.701064825065,69.935,71.9143,71.8852,72.0177,71.9353,71.9047,71.9573,71.9682
35245.697217941284,69.937,71.915,71.8851,72.0175,71.9364,71.905,71.9582,71.9688
35250.680367708206,69.939,71.917,71.8812,72.0141,71.9338,71.9032,71.9541,71.9675
35255.65051817893,69.941,71.9158,71.8838,72.014,71.9351,71.9042,71.9552,71.9664
35260.629668951035,69.942,71.9151,71.8832,72.0156,71.9346,71.9024,71.956,71.9669
35265.58881902695,69.942,71.9137,71.8833,72.0138,71.9348,71.9023,71.9549,71.9666
35270.57596898079,69.942,71.9135,71.8806,72.0129,71.9314,71.9012,71.9515,71.9645
35275.57512187958,69.942,71.9097,71.8771,72.0105,71.9297,71.8986,71.9473,71.9621
35280.561272621155,69.941,71.907,71.8745,72.0058,71.925,71.8941,71.9459,71.9599
35285.520423650734,69.94,71.9023,71.8721,72.0039,71.9238,71.8936,71.9427,71.957
35290.490572690964,69.938,71.9009,71.8686,72.0007,71.9214,71.8893,71.9395,71.9527
35295.451723098755,69.936,71.9009,71.8663,71.9997,71.918,71.8893,71.9393,71.9528
35300.423872947686,69.934,71.8985,71.8662,71.9986,71.9175,71.8874,71.9387,71.9507
35305.364025592804,69.932,71.8999,71.8687,72.0005,71.9185,71.8872,71.9397,71.9519
35310.36418056488,69.93,71.8961,71.8655,71.997,71.915,71.8861,71.9376,71.9495
35315.34633207321,69.928,71.8988,71.8683,71.9997,71.9188,71.8867,71.9398,71.9509
35320.315485954285,69.92699999999999,71.8983,71.8703,71.9999,71.9188,71.8867,71.9409,71.9503
35325.28663945198,69.926,71.8993,71.8727,72.0042,71.9233,71.89,71.9435,71.9555
35330.268793344505,69.92699999999999,71.9031,71.8732,72.0057,71.9234,71.893,71.9454,71.9563
35335.23594617844,69.928,71.9041,71.8764,72.0093,71.9266,71.8946,71.9491,71.9589
35340.197098255165,69.93,71.907,71.8799,72.0106,71.929,71.8968,71.951,71.961
35345.20625281334,69.932,71.9095,71.8775,72.0101,71.9289,71.8975,71.9491,71.9615
35350.183403253555,69.934,71.911,71.882,72.0141,71.9319,71.8999,71.9553,71.9643
35355.111552238464,69.936,71.9126,71.8841,72.0162,71.9359,71.9032,71.9553,71.9661
35360.04570269585,69.938,71.9145,71.8843,72.0165,71.935,71.9036,71.9579,71.9679
35365.01785349846,69.94,71.9158,71.8862,72.0181,71.9375,71.9047,71.9566,71.9682
35369.96400499344,69.941,71.9148,71.884,72.0162,71.9361,71.905,71.9569,71.9679
