RTD temps,REF_temp,Time
"[103.1088, 103.0339, 103.1643, 103.1168, 103.0596, 103.1804, 103.1584]",100.265,66466.45061469078
"[103.0959, 103.019, 103.1509, 103.1045, 103.0466, 103.1666, 103.145]",100.25,66471.42876553535
"[103.0818, 103.0043, 103.137, 103.0882, 103.03, 103.1508, 103.1285]",100.232,66476.37991452217
"[103.0665, 102.9896, 103.1205, 103.0731, 103.0148, 103.1351, 103.114]",100.228,66481.35306549072
"[103.0495, 102.9724, 103.1031, 103.0568, 102.9993, 103.1202, 103.0965]",100.207,66486.31021547318
"[103.0346, 102.959, 103.0913, 103.0423, 102.9855, 103.1039, 103.0849]",100.191,66491.28736639023
"[103.0207, 102.943, 103.0743, 103.0264, 102.9677, 103.0889, 103.0682]",100.177,66496.25151705742
"[103.0051, 102.9293, 103.0585, 103.0117, 102.9543, 103.0753, 103.0504]",100.159,66501.2696685791
"[102.9891, 102.9103, 103.042, 102.9944, 102.937, 103.056, 103.0372]",100.142,66506.27181959152
"[102.9718, 102.8971, 103.0261, 102.9786, 102.9218, 103.043, 103.0192]",100.133,66511.27397036552
"[102.9561, 102.8827, 103.0135, 102.9647, 102.9063, 103.0266, 103.0049]",100.098,66520.9032626152
"[102.9267, 102.8516, 102.9823, 102.9346, 102.8778, 102.997, 102.9743]",100.079,66528.21048378944
"[102.9053, 102.8302, 102.9615, 102.9123, 102.8542, 102.9736, 102.9518]",100.065,66535.52370476723
"[102.8846, 102.8078, 102.9384, 102.8889, 102.8325, 102.9511, 102.9295]",100.047,66540.4738547802
"[102.8675, 102.7905, 102.9222, 102.8747, 102.8173, 102.9348, 102.9163]",100.03,66545.44300508499
"[102.8546, 102.7782, 102.9085, 102.8609, 102.8031, 102.9214, 102.9017]",100.014,66550.40615558624
"[102.837, 102.7608, 102.8908, 102.8443, 102.788, 102.9062, 102.8859]",99.997,66555.3533051014
"[102.8232, 102.7458, 102.8758, 102.8283, 102.772, 102.89, 102.8702]",99.982,66560.32345581055
"[102.8058, 102.7285, 102.8593, 102.8113, 102.7541, 102.8732, 102.8537]",99.966,66565.2836060524
"[102.7917, 102.7122, 102.8456, 102.7992, 102.7426, 102.859, 102.8419]",99.963,66570.26475667953
"[102.7747, 102.6965, 102.8278, 102.7798, 102.724, 102.8415, 102.8235]",99.945,66575.23590683937
"[102.7595, 102.6837, 102.8145, 102.7656, 102.7085, 102.8278, 102.8085]",99.931,66580.20405769348
"[102.7421, 102.668, 102.7966, 102.7486, 102.6928, 102.8125, 102.792]",99.903,66585.18920898438
"[102.7284, 102.6523, 102.7848, 102.7355, 102.6789, 102.7981, 102.776]",99.901,66590.17535972595
"[102.714, 102.6376, 102.7665, 102.7198, 102.6642, 102.7829, 102.7603]",99.885,66595.1565105915
"[102.6989, 102.6225, 102.7538, 102.7045, 102.6477, 102.7674, 102.7456]",99.867,66600.13666152954
"[102.6836, 102.6081, 102.7381, 102.6877, 102.6317, 102.7522, 102.7299]",99.85,66605.09781098366
"[102.6703, 102.592, 102.7242, 102.6747, 102.6173, 102.7379, 102.7154]",99.834,66610.06796216965
"[102.6535, 102.5771, 102.7082, 102.6602, 102.604, 102.7205, 102.6995]",99.82,66615.02711224556
"[102.6365, 102.5607, 102.6912, 102.6424, 102.5869, 102.7074, 102.6863]",99.803,66619.99926376343
"[102.6244, 102.5467, 102.6775, 102.6311, 102.5746, 102.6909, 102.6717]",99.79,66624.96591591835
"[102.61, 102.5302, 102.662, 102.6156, 102.5589, 102.6747, 102.6568]",99.78,66629.92906618118
"[102.5929, 102.5145, 102.644, 102.596, 102.538, 102.6581, 102.6371]",99.76,66634.89321756363
"[102.5751, 102.5007, 102.6293, 102.5825, 102.5262, 102.6447, 102.6229]",99.744,66639.83436870575
"[102.5616, 102.4838, 102.6151, 102.5666, 102.5105, 102.6285, 102.6071]",99.726,66644.8395204544
"[102.5433, 102.4674, 102.6, 102.5505, 102.4945, 102.6128, 102.5919]",99.711,66649.86567401886
"[102.5302, 102.4525, 102.5849, 102.5375, 102.4803, 102.5994, 102.5794]",99.699,66654.8358259201
"[102.5176, 102.4394, 102.5716, 102.5249, 102.467, 102.5839, 102.5647]",99.684,66659.7989768982
"[102.4971, 102.4218, 102.5498, 102.5013, 102.4463, 102.5665, 102.545]",99.676,66664.76012730598
"[102.4804, 102.4058, 102.5352, 102.4881, 102.4299, 102.5513, 102.53]",99.656,66669.73328089714
"[102.4646, 102.3914, 102.5209, 102.4737, 102.4164, 102.5345, 102.5148]",99.639,66674.68143129349
"[102.4515, 102.3767, 102.5082, 102.4601, 102.4025, 102.5207, 102.5017]",99.623,66679.64558339119
"[102.4373, 102.3607, 102.4931, 102.4451, 102.3885, 102.5068, 102.4867]",99.618,66684.60073423386
"[102.4218, 102.3455, 102.4767, 102.4281, 102.372, 102.4887, 102.4702]",99.601,66689.57088541985
"[102.4077, 102.3309, 102.462, 102.4163, 102.3573, 102.4748, 102.4568]",99.586,66694.53803610802
"[102.3873, 102.3131, 102.4436, 102.3935, 102.3387, 102.457, 102.4365]",99.571,66699.51718902588
"[102.3749, 102.2989, 102.4303, 102.3803, 102.3239, 102.4448, 102.4235]",99.557,66704.48334050179
"[102.3604, 102.2846, 102.4156, 102.3674, 102.3125, 102.4284, 102.4094]",99.539,66709.46149039268
"[102.3473, 102.2683, 102.3998, 102.3543, 102.2966, 102.4145, 102.3948]",99.524,66714.4216427803
"[102.3309, 102.2533, 102.3844, 102.3365, 102.2806, 102.3973, 102.3787]",99.51,66719.4097943306
"[102.3122, 102.2369, 102.3709, 102.3218, 102.2656, 102.3835, 102.363]",99.492,66724.40194559097
"[102.2964, 102.2235, 102.3529, 102.3064, 102.2481, 102.368, 102.3446]",99.478,66729.37209963799
"[102.2836, 102.2088, 102.3423, 102.2927, 102.2355, 102.353, 102.3321]",99.464,66734.33025169373
"[102.2705, 102.1934, 102.3219, 102.2741, 102.2187, 102.3384, 102.3171]",99.45,66739.31040382385
"[102.2534, 102.1789, 102.3091, 102.261, 102.2041, 102.3234, 102.3016]",99.431,66744.28305506706
"[102.2383, 102.1633, 102.2943, 102.2463, 102.1894, 102.3071, 102.2862]",99.416,66749.24320530891
"[102.2232, 102.1486, 102.281, 102.2305, 102.1736, 102.2919, 102.2714]",99.398,66754.22135734558
"[102.2054, 102.1284, 102.2626, 102.2121, 102.1576, 102.2728, 102.2552]",99.383,66759.20451068878
"[102.1908, 102.1153, 102.2455, 102.1974, 102.1404, 102.2607, 102.2384]",99.379,66764.19066691399
"[102.1765, 102.1006, 102.232, 102.1833, 102.128, 102.2444, 102.2243]",99.361,66769.1508178711
"[102.1603, 102.088, 102.2175, 102.1694, 102.1123, 102.2295, 102.2095]",99.341,66774.13497042656
"[102.1464, 102.0732, 102.2052, 102.1558, 102.0987, 102.215, 102.1964]",99.328,66779.10112166405
"[102.1314, 102.0563, 102.1894, 102.1405, 102.084, 102.2001, 102.1806]",99.315,66784.06227350235
"[102.1144, 102.0411, 102.1737, 102.1248, 102.0669, 102.1828, 102.1642]",99.299,66789.04542469978
"[102.1012, 102.0262, 102.1567, 102.1067, 102.0525, 102.1676, 102.149]",99.284,66794.02257657051
"[102.086, 102.0108, 102.1435, 102.0952, 102.0382, 102.1547, 102.1369]",99.277,66798.99372792244
"[102.0711, 101.9948, 102.1289, 102.0797, 102.0229, 102.1397, 102.1185]",99.26,66803.95487880707
"[102.0556, 101.9815, 102.1126, 102.0668, 102.0093, 102.1246, 102.1062]",99.242,66808.93603014946
"[102.0399, 101.9655, 102.0969, 102.0487, 101.9914, 102.1091, 102.0899]",99.222,66813.91018605232
"[102.0247, 101.9511, 102.0834, 102.033, 101.9773, 102.0938, 102.0747]",99.205,66818.87058901787
"[102.0078, 101.9363, 102.0662, 102.0169, 101.96, 102.0778, 102.0577]",99.187,66826.1343152523
"[101.989, 101.913, 102.0457, 101.9933, 101.9377, 102.0551, 102.0359]",99.171,66831.1008117199
"[101.9729, 101.8984, 102.0302, 101.9802, 101.9247, 102.0411, 102.022]",99.153,66838.36553835869
"[101.9494, 101.8743, 102.0071, 101.9584, 101.9029, 102.0183, 101.9999]",99.138,66845.62788414955
"[101.93, 101.8527, 101.9859, 101.9374, 101.8819, 101.9971, 101.9765]",99.105,66852.91018176079
"[101.9048, 101.8292, 101.9607, 101.9119, 101.8552, 101.9729, 101.9524]",99.083,66860.1854789257
"[101.883, 101.8095, 101.9386, 101.891, 101.8345, 101.9504, 101.9307]",99.068,66867.50227832794
"[101.8625, 101.7855, 101.9174, 101.8697, 101.8142, 101.9307, 101.9112]",99.042,66874.80057430267
"[101.8417, 101.7635, 101.8941, 101.8458, 101.7897, 101.9076, 101.8874]",99.024,66882.08286809921
"[101.8168, 101.7411, 101.873, 101.8246, 101.7692, 101.8868, 101.865]",99.007,66887.06509280205
"[101.8035, 101.728, 101.8589, 101.8107, 101.754, 101.8716, 101.8504]",98.991,66892.04224324226
"[101.7862, 101.7112, 101.8423, 101.7934, 101.7372, 101.8535, 101.8341]",98.976,66896.99246096611
"[101.772, 101.6953, 101.8268, 101.7792, 101.723, 101.837, 101.8194]",98.972,66901.95361638069
"[101.7578, 101.6812, 101.8119, 101.7622, 101.7067, 101.8249, 101.806]",98.955,66906.90577054024
"[101.7416, 101.6656, 101.7967, 101.7483, 101.695, 101.8086, 101.7888]",98.943,66911.85199928284
"[101.7256, 101.65, 101.7815, 101.7323, 101.6769, 101.7939, 101.7737]",98.926,66916.79615211487
"[101.7109, 101.6369, 101.7692, 101.7189, 101.664, 101.7816, 101.7601]",98.91,66921.74437570572
"[101.6967, 101.6214, 101.7516, 101.7041, 101.6464, 101.7648, 101.7441]",98.893,66926.68802547455
"[101.6832, 101.6073, 101.7369, 101.6895, 101.6324, 101.7507, 101.7295]",98.876,66931.67324972153
"[101.6693, 101.592, 101.7235, 101.6756, 101.6195, 101.7344, 101.7152]",98.86,66936.6364004612
"[101.6526, 101.5755, 101.7083, 101.6605, 101.6045, 101.72, 101.7009]",98.843,66941.6126241684
"[101.6326, 101.558, 101.6886, 101.6412, 101.5857, 101.7034, 101.682]",98.839,66946.57777428627
"[101.6198, 101.546, 101.6763, 101.626, 101.5721, 101.6879, 101.6685]",98.821,66951.5509250164
"[101.6033, 101.5292, 101.6621, 101.613, 101.5561, 101.673, 101.6505]",98.805,66956.49907970428
"[101.5914, 101.5158, 101.6471, 101.5987, 101.5443, 101.6596, 101.6399]",98.791,66961.44729924202
"[101.5772, 101.5003, 101.6311, 101.5821, 101.5269, 101.643, 101.6229]",98.776,66966.37644839287
"[101.5605, 101.4846, 101.6169, 101.5682, 101.5151, 101.6287, 101.609]",98.759,66971.32759976387
"[101.546, 101.4699, 101.602, 101.553, 101.4968, 101.6129, 101.5932]",98.743,66976.2677500248
"[101.5308, 101.4553, 101.5862, 101.5382, 101.4837, 101.5984, 101.5798]",98.731,66981.20389938354
"[101.5142, 101.4406, 101.5719, 101.5239, 101.4679, 101.5835, 101.5621]",98.716,66986.14854931831
"[101.5003, 101.4256, 101.5566, 101.5083, 101.4522, 101.568, 101.5484]",98.7,66991.07869839668
"[101.4844, 101.4091, 101.54, 101.4931, 101.4373, 101.5539, 101.5334]",98.685,66996.06785106659
"[101.4692, 101.3939, 101.5264, 101.4781, 101.4231, 101.5363, 101.5169]",98.672,67001.02900266647
"[101.4541, 101.381, 101.5105, 101.4604, 101.4063, 101.5237, 101.503]",98.663,67005.99715423584
"[101.4369, 101.364, 101.4937, 101.4446, 101.3903, 101.5059, 101.4869]",98.644,67010.96230506897
"[101.4234, 101.3489, 101.481, 101.4302, 101.3761, 101.4924, 101.4723]",98.629,67015.92045521736
"[101.4101, 101.3367, 101.4676, 101.4162, 101.3614, 101.4788, 101.4587]",98.612,67023.18767642975
"[101.3847, 101.3134, 101.444, 101.3934, 101.3382, 101.4536, 101.4347]",98.581,67030.44989991188
"[101.366, 101.2896, 101.4222, 101.3732, 101.3185, 101.4344, 101.4148]",98.559,67037.74912166595
"[101.3448, 101.2695, 101.4008, 101.3517, 101.2973, 101.4109, 101.3927]",98.548,67042.73227286339
"[101.3305, 101.2553, 101.3857, 101.3362, 101.2818, 101.3977, 101.3754]",98.532,67047.70342445374
"[101.3125, 101.239, 101.3698, 101.3197, 101.2637, 101.3809, 101.3595]",98.516,67052.6635761261
"[101.2975, 101.2225, 101.3533, 101.3054, 101.249, 101.366, 101.3466]",98.513,67057.61272644997
"[101.2846, 101.2081, 101.3406, 101.2903, 101.2366, 101.3502, 101.3314]",98.498,67062.59387898445
"[101.2678, 101.1929, 101.3231, 101.2768, 101.2204, 101.3347, 101.3166]",98.476,67067.56102991104
"[101.2539, 101.178, 101.31, 101.2609, 101.2063, 101.3214, 101.3017]",98.46,67072.52418017387
"[101.2384, 101.1627, 101.2952, 101.2456, 101.191, 101.3048, 101.2872]",98.444,67077.51533150673
"[101.2229, 101.1488, 101.2793, 101.2312, 101.1768, 101.2904, 101.2717]",98.431,67082.50148296356
"[101.2088, 101.1334, 101.2666, 101.2181, 101.1611, 101.276, 101.2581]",98.415,67087.49463367462
"[101.1949, 101.1153, 101.2499, 101.2008, 101.1457, 101.2605, 101.241]",98.401,67092.47478580475
"[101.1806, 101.1033, 101.236, 101.1865, 101.1292, 101.2465, 101.2269]",98.386,67097.47193837166
"[101.1646, 101.0873, 101.2201, 101.17, 101.1149, 101.2308, 101.2112]",98.372,67104.77215957642
"[101.1424, 101.0652, 101.1966, 101.1488, 101.0955, 101.2069, 101.1893]",98.355,67109.75181078911
"[101.1261, 101.0516, 101.1822, 101.1332, 101.0774, 101.1924, 101.1742]",98.337,67114.73596096039
"[101.1111, 101.0364, 101.1667, 101.118, 101.0654, 101.1785, 101.1589]",98.324,67119.70511317253
"[101.0966, 101.0212, 101.1524, 101.1051, 101.0488, 101.1631, 101.1471]",98.308,67124.66426444054
"[101.0827, 101.006, 101.1378, 101.0908, 101.0363, 101.1494, 101.1311]",98.293,67129.6364159584
"[101.0681, 100.994, 101.1226, 101.0721, 101.018, 101.1358, 101.1133]",98.28,67134.6265668869
"[101.0529, 100.9779, 101.1097, 101.0602, 101.0048, 101.1229, 101.1015]",98.265,67139.59371852875
"[101.0376, 100.9654, 101.095, 101.0442, 100.9891, 101.1079, 101.0864]",98.251,67144.57786989212
"[101.0242, 100.9506, 101.0798, 101.0288, 100.9759, 101.0919, 101.0704]",98.242,67149.55602097511
"[101.0093, 100.9362, 101.0663, 101.0169, 100.9626, 101.0767, 101.0563]",98.223,67154.55617380142
"[100.9943, 100.9185, 101.0503, 101.0015, 100.9484, 101.0604, 101.0419]",98.206,67161.83539438248
"[100.9739, 100.8977, 101.0283, 100.9808, 100.9261, 101.0404, 101.0212]",98.177,67169.11861562729
"[100.9515, 100.8759, 101.0081, 100.9598, 100.903, 101.0192, 100.9985]",98.159,67176.41583776474
"[100.9321, 100.8536, 100.9868, 100.9387, 100.8837, 100.9974, 100.9797]",98.143,67181.38898849487
"[100.9184, 100.839, 100.9732, 100.9232, 100.8685, 100.9819, 100.9657]",98.131,67188.6752102375
"[100.8912, 100.8162, 100.9483, 100.8998, 100.8459, 100.9589, 100.9405]",98.112,67193.63736128807
"[100.8793, 100.8015, 100.9352, 100.8841, 100.8307, 100.9454, 100.9272]",98.096,67198.6205124855
"[100.8646, 100.7881, 100.9178, 100.8687, 100.8159, 100.9291, 100.9114]",98.081,67203.58666348457
"[100.8486, 100.7742, 100.9036, 100.8539, 100.8015, 100.9155, 100.8969]",98.065,67208.54881381989
"[100.8329, 100.759, 100.8894, 100.839, 100.7855, 100.9013, 100.8801]",98.051,67213.51096463203
"[100.8166, 100.7417, 100.8734, 100.823, 100.77, 100.8829, 100.8639]",98.042,67218.48911619186
"[100.805, 100.7281, 100.86, 100.8091, 100.7546, 100.869, 100.8508]",98.026,67223.4552667141
"[100.7888, 100.7139, 100.8448, 100.7954, 100.7415, 100.8549, 100.8353]",98.009,67228.42141819
"[100.7749, 100.6985, 100.8312, 100.7814, 100.7284, 100.8415, 100.8219]",97.993,67233.43857049942
"[100.7598, 100.6836, 100.8164, 100.7691, 100.7124, 100.8244, 100.8074]",97.976,67238.40172028542
"[100.7456, 100.6701, 100.8017, 100.7523, 100.6972, 100.8123, 100.793]",97.973,67243.38287258148
"[100.73, 100.6544, 100.7865, 100.7366, 100.6846, 100.7985, 100.7773]",97.952,67248.35102272034
"[100.715, 100.6387, 100.77, 100.7216, 100.6667, 100.7814, 100.7626]",97.935,67253.31917452812
"[100.6997, 100.6245, 100.7546, 100.7047, 100.6518, 100.7651, 100.7468]",97.918,67258.28332591057
"[100.6843, 100.6094, 100.7401, 100.6906, 100.6378, 100.7512, 100.7319]",97.916,67263.24147582054
"[100.6687, 100.5967, 100.7267, 100.6757, 100.6213, 100.7364, 100.7164]",97.898,67268.20362615585
"[100.6561, 100.5808, 100.7128, 100.661, 100.6082, 100.7212, 100.7037]",97.881,67273.17277741432
"[100.6391, 100.5648, 100.6944, 100.6449, 100.5915, 100.7049, 100.688]",97.865,67278.14092850685
"[100.6255, 100.5503, 100.6816, 100.6326, 100.5802, 100.6919, 100.6728]",97.849,67283.09907913208
"[100.6094, 100.5351, 100.6666, 100.6178, 100.5657, 100.6774, 100.6589]",97.834,67288.07323002815
"[100.5947, 100.5194, 100.6518, 100.604, 100.551, 100.6621, 100.6436]",97.817,67293.07838344574
"[100.5777, 100.5058, 100.6366, 100.5863, 100.5326, 100.6457, 100.6278]",97.803,67298.04553413391
"[100.565, 100.4934, 100.6248, 100.5733, 100.5174, 100.6328, 100.6118]",97.786,67305.31375551224
"[100.5437, 100.4677, 100.6001, 100.5517, 100.4978, 100.6089, 100.593]",97.773,67310.29690670967
"[100.5291, 100.4559, 100.5873, 100.5362, 100.4825, 100.5974, 100.5774]",97.757,67315.25705742836
"[100.5156, 100.4402, 100.5734, 100.5236, 100.4686, 100.5811, 100.5646]",97.741,67320.26220870018
"[100.5009, 100.4276, 100.5574, 100.5078, 100.4537, 100.5679, 100.548]",97.726,67325.22735953331
"[100.4865, 100.4127, 100.5421, 100.4923, 100.438, 100.5514, 100.5344]",97.71,67330.18951058388
"[100.4707, 100.3964, 100.5285, 100.476, 100.422, 100.5385, 100.5174]",97.697,67335.18366289139
"[100.4543, 100.3844, 100.514, 100.4629, 100.4101, 100.5248, 100.5013]",97.694,67340.16781330109
"[100.4397, 100.3671, 100.4972, 100.4471, 100.3937, 100.5086, 100.4892]",97.678,67345.13796520233
"[100.4266, 100.3524, 100.4818, 100.4335, 100.3798, 100.4921, 100.4729]",97.666,67350.0961163044
"[100.4111, 100.3379, 100.4687, 100.4173, 100.3635, 100.4776, 100.4591]",97.64,67355.07826781273
"[100.3964, 100.3222, 100.4521, 100.4022, 100.3485, 100.4623, 100.4426]",97.625,67360.08142018318
"[100.3812, 100.3064, 100.4377, 100.3873, 100.3331, 100.4464, 100.427]",97.61,67365.07557272911
"[100.3673, 100.2921, 100.423, 100.3739, 100.3196, 100.4343, 100.4136]",97.595,67370.04972338676
"[100.3536, 100.2784, 100.4083, 100.3577, 100.3044, 100.4178, 100.3979]",97.581,67375.03187537193
"[100.3356, 100.2645, 100.3945, 100.3434, 100.2895, 100.404, 100.3835]",97.569,67379.9990260601
"[100.3206, 100.2477, 100.3815, 100.3303, 100.2779, 100.3876, 100.3706]",97.565,67384.96017718315
"[100.3084, 100.2338, 100.3649, 100.315, 100.2601, 100.3746, 100.3549]",97.546,67389.9483294487
"[100.2914, 100.2205, 100.3507, 100.3015, 100.2486, 100.3591, 100.3414]",97.529,67394.91748046875
"[100.2769, 100.2024, 100.334, 100.2831, 100.231, 100.3432, 100.3249]",97.514,67399.88163113594
"[100.2622, 100.1887, 100.3208, 100.2702, 100.2171, 100.3295, 100.3115]",97.497,67404.83078217506
"[100.2481, 100.1743, 100.3066, 100.2567, 100.2003, 100.3155, 100.2965]",97.48,67409.8309340477
"[100.2336, 100.1609, 100.2921, 100.2416, 100.1877, 100.3009, 100.2824]",97.466,67414.83208537102
"[100.2169, 100.1446, 100.2762, 100.2269, 100.1724, 100.2867, 100.265]",97.463,67419.81323647499
"[100.2058, 100.1336, 100.2623, 100.2121, 100.1581, 100.2709, 100.2524]",97.445,67424.7613875866
"[100.1922, 100.1179, 100.2473, 100.1966, 100.1447, 100.2593, 100.2375]",97.428,67429.6935377121
"[100.1754, 100.1046, 100.2349, 100.1825, 100.1302, 100.2442, 100.2236]",97.411,67434.66568851471
"[100.1617, 100.0903, 100.2203, 100.1695, 100.1176, 100.2294, 100.2099]",97.396,67439.6298391819
"[100.148, 100.0739, 100.2053, 100.1536, 100.1008, 100.2134, 100.1938]",97.394,67444.59398961067
"[100.1338, 100.0595, 100.1905, 100.1378, 100.0866, 100.2001, 100.1794]",97.378,67449.54513978958
"[100.118, 100.0431, 100.174, 100.1255, 100.0714, 100.1816, 100.1658]",97.361,67454.51029109955
"[100.1042, 100.028, 100.1593, 100.1094, 100.0588, 100.1666, 100.1511]",97.344,67459.44544100761
"[100.0879, 100.0132, 100.1443, 100.0928, 100.0418, 100.1536, 100.1342]",97.329,67464.39559078217
"[100.07, 99.9978, 100.1273, 100.0777, 100.0247, 100.1362, 100.12]",97.313,67469.3967423439
"[100.0585, 99.9836, 100.1139, 100.0637, 100.0101, 100.1228, 100.1045]",97.295,67474.38589525223
"[100.0417, 99.9692, 100.1002, 100.0496, 99.9964, 100.1097, 100.0898]",97.281,67479.35004496574
"[100.0299, 99.9564, 100.0863, 100.0359, 99.9836, 100.0952, 100.0773]",97.273,67484.29719591141
"[100.0146, 99.9417, 100.0713, 100.0223, 99.9683, 100.0815, 100.0633]",97.258,67489.24234747887
"[99.9986, 99.9259, 100.0588, 100.0065, 99.9529, 100.0648, 100.0458]",97.245,67494.20649886131
"[99.9851, 99.912, 100.0416, 99.9917, 99.9373, 100.05, 100.0323]",97.23,67499.17665147781
"[99.9691, 99.8965, 100.0267, 99.977, 99.9221, 100.0359, 100.0166]",97.216,67504.12280082703
"[99.9558, 99.8837, 100.014, 99.9645, 99.9124, 100.023, 100.0055]",97.2,67509.0919520855
"[99.9416, 99.869, 100.0006, 99.9503, 99.899, 100.0089, 99.9901]",97.186,67514.03810214996
"[99.9261, 99.8519, 99.9846, 99.9347, 99.8819, 99.9899, 99.9743]",97.171,67519.0052523613
"[99.9126, 99.8386, 99.9716, 99.9221, 99.8686, 99.9778, 99.9606]",97.156,67523.95341062546
"[99.8992, 99.8228, 99.9542, 99.9071, 99.8533, 99.9642, 99.948]",97.142,67528.92276525497
"[99.8845, 99.8073, 99.94, 99.8872, 99.8356, 99.9463, 99.93]",97.127,67533.91041731834
"[99.8672, 99.7913, 99.925, 99.8723, 99.8209, 99.9319, 99.916]",97.111,67538.89356851578
"[99.8535, 99.7785, 99.9087, 99.8599, 99.8061, 99.9171, 99.8997]",97.093,67543.8607184887
"[99.8375, 99.7623, 99.8936, 99.8436, 99.7906, 99.9027, 99.8832]",97.088,67548.84587144852
"[99.8221, 99.7488, 99.8798, 99.8289, 99.7776, 99.8867, 99.8688]",97.073,67553.80902194977
"[99.8081, 99.7336, 99.8641, 99.8137, 99.7608, 99.8727, 99.855]",97.057,67558.74617052078
"[99.7963, 99.7203, 99.8523, 99.8032, 99.7486, 99.8586, 99.8435]",97.037,67563.69331932068
"[99.7789, 99.7063, 99.8358, 99.7876, 99.7332, 99.8467, 99.8264]",97.035,67568.67646980286
"[99.7655, 99.6901, 99.8221, 99.7724, 99.7196, 99.8303, 99.8126]",97.018,67573.61561846733
"[99.7519, 99.6781, 99.8092, 99.7588, 99.7041, 99.8158, 99.7983]",97.001,67578.57876825333
"[99.7353, 99.6625, 99.7938, 99.7428, 99.6894, 99.8019, 99.7818]",96.983,67583.56591916084
"[99.7217, 99.6474, 99.78, 99.7273, 99.6749, 99.7876, 99.7694]",96.98,67588.5040678978
"[99.7062, 99.6335, 99.7641, 99.7151, 99.6604, 99.7729, 99.7544]",96.96,67593.45671868324
"[99.6931, 99.6191, 99.7491, 99.7001, 99.6471, 99.7567, 99.7414]",96.942,67598.42986869812
"[99.677, 99.6036, 99.7367, 99.6838, 99.6303, 99.7423, 99.7256]",96.927,67603.39201927185
"[99.6616, 99.5881, 99.7202, 99.6671, 99.6161, 99.7265, 99.7088]",96.912,67608.37916970253
"[99.6456, 99.575, 99.7047, 99.6542, 99.6017, 99.7139, 99.6953]",96.895,67613.34932041168
"[99.6348, 99.561, 99.6902, 99.6398, 99.5888, 99.7005, 99.6833]",96.894,67618.31247091293
"[99.6203, 99.5471, 99.6779, 99.6277, 99.5744, 99.6855, 99.6689]",96.878,67623.2866203785
"[99.6053, 99.5317, 99.6621, 99.6122, 99.5584, 99.6715, 99.6525]",96.859,67628.2517695427
"[99.5899, 99.5178, 99.6492, 99.5992, 99.5436, 99.6576, 99.6376]",96.844,67633.21291995049
"[99.5767, 99.5031, 99.6337, 99.584, 99.5321, 99.6427, 99.6244]",96.831,67638.2030711174
"[99.5607, 99.4876, 99.6193, 99.5683, 99.5167, 99.6261, 99.6077]",96.815,67643.15422058105
"[99.5476, 99.4723, 99.6049, 99.5548, 99.502, 99.6141, 99.5937]",96.799,67648.12137055397
"[99.535, 99.4611, 99.5915, 99.542, 99.4881, 99.5993, 99.5824]",96.783,67653.0880227089
"[99.5194, 99.4461, 99.5763, 99.5252, 99.4728, 99.5825, 99.5651]",96.768,67658.05717253685
"[99.5037, 99.4307, 99.5607, 99.5104, 99.4563, 99.5688, 99.5512]",96.766,67663.0253226757
"[99.4906, 99.4129, 99.5453, 99.4978, 99.4437, 99.5534, 99.536]",96.751,67667.97447323799
"[99.4737, 99.3999, 99.5324, 99.4826, 99.4292, 99.5389, 99.523]",96.738,67672.92662262917
"[99.4593, 99.385, 99.5171, 99.465, 99.413, 99.5242, 99.507]",96.721,67677.91277337074
"[99.4445, 99.3722, 99.5017, 99.4521, 99.3995, 99.5097, 99.4931]",96.705,67682.8619222641
"[99.4291, 99.3553, 99.4879, 99.4385, 99.3844, 99.494, 99.4779]",96.69,67687.83307242393
"[99.4159, 99.341, 99.4724, 99.4217, 99.3705, 99.4808, 99.4624]",96.674,67692.79922294617
"[99.4027, 99.3289, 99.459, 99.4082, 99.3552, 99.4672, 99.4474]",96.661,67697.7673740387
"[99.387, 99.3147, 99.4454, 99.3938, 99.3389, 99.453, 99.4335]",96.647,67702.73652386665
"[99.3709, 99.2982, 99.4286, 99.3781, 99.3248, 99.4369, 99.4183]",96.643,67707.70467400551
"[99.3578, 99.2845, 99.4154, 99.3659, 99.3117, 99.422, 99.4049]",96.627,67712.68382620811
"[99.3441, 99.2722, 99.4021, 99.3504, 99.2975, 99.4091, 99.3902]",96.612,67717.68447685242
"[99.3284, 99.2559, 99.3882, 99.3358, 99.2836, 99.3947, 99.3759]",96.597,67722.65062689781
"[99.3155, 99.2417, 99.3731, 99.3223, 99.2688, 99.3795, 99.3623]",96.581,67727.61477684975
"[99.298, 99.227, 99.358, 99.3077, 99.2547, 99.365, 99.3475]",96.565,67732.56892633438
"[99.2837, 99.2103, 99.3416, 99.2898, 99.2373, 99.3492, 99.3316]",96.551,67737.5320763588
"[99.2711, 99.198, 99.3291, 99.2806, 99.2258, 99.3353, 99.319]",96.535,67742.50422620773
"[99.2575, 99.1843, 99.3161, 99.263, 99.2116, 99.3226, 99.3035]",96.517,67747.45837593079
"[99.2404, 99.1701, 99.3019, 99.2498, 99.1969, 99.3093, 99.2892]",96.514,67752.41852593422
"[99.2273, 99.1536, 99.2828, 99.2335, 99.1819, 99.2906, 99.2746]",96.498,67757.40667629242
"[99.2136, 99.1404, 99.2715, 99.2203, 99.168, 99.2803, 99.2611]",96.48,67762.35082554817
"[99.2015, 99.1257, 99.2565, 99.207, 99.1538, 99.2625, 99.2483]",96.465,67767.3209760189
